timestamp,vibr_1_X,vibr_1_Y,vibr_1_Z,vibr_1_noise,vibr_2_X,vibr_2_Y,vibr_2_Z,vibr_2_noise,oil_temp,cool_temp,oil_pressure,total_rms_vibr,total_rms_noise
24-07-2024 13:10,41.12573242,49.97249603,48.60668564,97.01347351,9.077126503,9.722973824,14.62298489,103.0674362,34.48,48.5,10,27.1882772,100.4677763
24-07-2024 14:10,41.12573242,49.97249603,48.60668564,99.39482117,9.077126503,9.722973824,14.62298489,103.6052933,34.48,47.75,10,27.1354699,101.7122249
24-07-2024 15:10,44.61310959,51.34335709,52.21783066,96.73205566,9.077126503,9.722973824,14.62298489,101.0988541,34.51,49.25,10,28.3949782,99.37881665
24-07-2024 16:10,44.61310959,51.34335709,52.21783066,97.91184235,9.077126503,9.722973824,14.62298489,102.7673569,34.51,49.5,9.937304075,28.18684036,100.6002708
24-07-2024 17:10,42.21117401,50.0942955,50.17450714,96.3374176,8.793446541,9.31860733,14.12750626,98.67537689,34.53,49,9.937304075,27.30485216,99.31150543
24-07-2024 18:10,42.21117401,50.0942955,50.17450714,95.88962555,8.793446541,9.31860733,14.12750626,103.6224213,34.53,49.5,10,27.49575521,98.29673846
24-07-2024 19:10,43.23974609,52.54907608,51.03256989,95.06593323,8.793446541,9.31860733,14.12750626,103.9067993,34.56,50.5,9.937304075,28.38929744,97.65631164
24-07-2024 20:10,43.23974609,52.54907608,51.03256989,99.7417984,8.793446541,9.31860733,14.12750626,102.5912323,34.56,48.75,9.937304075,28.39831076,100.1344045
24-07-2024 21:10,41.43220901,52.96405029,50.36089325,96.99758148,8.793446541,9.31860733,14.12750626,102.3464813,34.56,50.25,9.937304075,28.08631644,100.0234399
24-07-2024 22:10,41.43220901,52.96405029,50.36089325,97.06887054,8.685125351,9.661348343,14.66374588,103.5413055,34.58,49.75,9.87460815,28.2445114,99.5316846
24-07-2024 23:10,42.96531677,51.42852783,51.78097534,98.54406738,8.685125351,9.661348343,14.66374588,101.5466156,34.58,50,9.937304075,28.44224138,99.52677858
25-07-2024 00:10,42.96531677,51.42852783,51.78097534,97.71717072,8.685125351,9.661348343,14.66374588,104.3144608,34.61,51.25,9.937304075,28.48699509,100.7102267
25-07-2024 01:10,41.08035114,48.34250054,47.88116752,96.75949569,8.685125351,9.661348343,14.66374588,104.3848419,34.61,49,9.87460815,14.01411251,88.04921278
25-07-2024 02:10,42.29787445,51.70996094,50.73430634,97.8752594,9.348205566,9.567064285,16.16402817,101.5567703,34.63,49.5,9.87460815,28.16935513,100.235235
25-07-2024 03:10,41.35663986,50.45050812,51.68623352,96.57065582,9.348205566,9.567064285,16.16402817,101.2477722,34.63,51.25,9.87460815,28.00994301,99.82661458
25-07-2024 04:10,41.35663986,50.45050812,51.68623352,97.81958008,9.348205566,9.567064285,16.16402817,100.2376022,34.63,51.25,9.937304075,27.98811183,99.58427913
25-07-2024 05:10,40.49131775,48.72207642,48.11896133,95.61552429,9.348205566,9.567064285,16.16402817,100.4543991,34.66,51.5,9.87460815,27.20060219,100.0014381
25-07-2024 06:10,40.49131775,48.72207642,48.11896133,97.39213562,9.348205566,9.567064285,16.16402817,104.2216797,34.66,51,9.87460815,27.21260622,99.55510525
25-07-2024 07:10,41.69897842,50.44641876,48.2580452,95.69858551,9.38270092,9.901180267,15.7755537,102.057457,34.66,51.5,9.87460815,27.45738478,100.3193272
25-07-2024 08:10,41.69897842,50.44641876,48.2580452,97.80511475,9.38270092,9.901180267,15.7755537,102.2918472,34.66,51.75,9.87460815,27.51091803,100.2756989
25-07-2024 09:10,44.12950134,54.84199524,51.98340607,95.95700073,9.38270092,9.901180267,15.7755537,104.1886902,34.68,54,9.811912226,29.26241438,101.569345
25-07-2024 10:10,44.12950134,54.84199524,51.98340607,97.72883606,9.38270092,9.901180267,15.7755537,102.9051819,34.68,52.75,9.811912226,29.38537084,100.0658914
25-07-2024 11:10,39.68983459,48.71898651,49.71641541,95.74573517,9.38270092,9.901180267,15.7755537,100.1414642,34.68,51.75,9.811912226,27.51010301,98.42376091
25-07-2024 12:10,39.68983459,48.71898651,49.71641541,98.11772156,9.362315178,9.233108521,16.60050201,103.4908371,34.68,52.25,9.811912226,27.3765178,100.7659123
25-07-2024 13:10,39.89260101,49.64704895,49.10214233,95.40862274,9.362315178,9.233108521,16.60050201,100.8460922,34.7,54.25,9.87460815,27.21466352,99.60688415
25-07-2024 14:10,39.89260101,49.64704895,49.10214233,96.49190521,9.362315178,9.233108521,16.60050201,102.2426376,34.7,53.5,9.87460815,27.18660306,100.3125953
25-07-2024 15:10,43.29919434,50.34946442,51.56108475,98.30615997,9.362315178,9.233108521,16.60050201,99.39840698,34.7,54.75,9.811912226,27.83807751,100.289767
25-07-2024 16:10,43.29919434,50.34946442,51.56108475,98.52884674,9.362315178,9.233108521,16.60050201,102.7139359,34.7,53.75,9.811912226,27.89610003,100.8738616
25-07-2024 17:10,36.82627106,44.93812561,47.585392,98.75737762,9.668767929,9.563547134,15.34568596,103.156723,34.73,53.5,9.87460815,25.98207181,100.690033
25-07-2024 18:10,36.82627106,44.93812561,47.585392,97.44805908,9.668767929,9.563547134,15.34568596,101.6104202,34.73,54.5,9.87460815,25.87679713,100.6795397
25-07-2024 19:10,44.09526825,53.23570251,52.44695663,98.72966003,9.668767929,9.563547134,15.34568596,99.03831482,34.73,53.75,9.87460815,27.2077904,86.33641475
25-07-2024 20:10,45.70415497,53.04680252,53.01095963,97.86309814,9.668767929,9.563547134,15.34568596,104.4359207,34.73,53.25,9.87460815,28.92014257,98.61630245
25-07-2024 21:10,45.70415497,53.04680252,53.01095963,96.63384247,9.27753067,9.519616127,15.42787075,99.43984985,34.75,54.25,9.87460815,28.95833514,99.60189917
25-07-2024 22:10,40.51593399,47.61847305,47.95970535,97.06874847,9.27753067,9.519616127,15.42787075,103.3716507,34.75,54.5,9.811912226,26.47280774,101.0418953
25-07-2024 23:10,40.51593399,47.61847305,47.95970535,97.44952393,9.27753067,9.519616127,15.42787075,102.0279388,34.75,54.25,9.811912226,26.8653145,100.5011047
26-07-2024 00:10,41.69684601,49.26897812,47.9786644,97.34300232,9.27753067,9.519616127,15.42787075,103.3509064,34.75,55,9.811912226,27.42684378,101.465072
26-07-2024 01:10,41.69684601,49.26897812,47.9786644,97.3147049,9.27753067,9.519616127,15.42787075,104.0892715,34.78,55,9.749216301,27.26515753,101.2478481
26-07-2024 02:10,41.26785278,47.71387482,51.17555237,99.28999329,9.001735687,9.738155365,15.67267227,102.9017715,34.78,53,9.811912226,27.66463425,101.763344
26-07-2024 03:10,41.26785278,47.71387482,51.17555237,95.82398987,9.001735687,9.738155365,15.67267227,100.9991302,34.78,56.25,9.811912226,27.40187527,100.1818868
26-07-2024 04:10,39.43578339,48.17493439,46.27711105,97.2383194,9.001735687,9.738155365,15.67267227,102.9437714,34.78,55,9.87460815,26.33866839,100.2610536
26-07-2024 05:10,39.43578339,48.17493439,46.27711105,96.61556244,9.001735687,9.738155365,15.67267227,98.79279327,34.8,55,9.811912226,26.40760627,100.1843166
26-07-2024 06:10,39.49118423,50.70252609,47.48407745,99.24057007,8.276410103,8.267074585,15.2283268,102.0223618,34.8,55.75,9.87460815,27.03901881,100.4742703
26-07-2024 07:10,39.49118423,50.70252609,47.48407745,96.97099304,8.276410103,8.267074585,15.2283268,98.83196259,34.8,56.5,9.811912226,27.13376366,100.4636535
26-07-2024 08:10,39.33278656,48.52554321,45.99137115,97.54593658,8.276410103,8.267074585,15.2283268,102.4143829,34.8,55,9.811912226,26.45231516,101.3524502
26-07-2024 09:10,39.33278656,48.52554321,45.99137115,96.26183319,8.276410103,8.267074585,15.2283268,101.5030823,34.8,56.25,9.87460815,26.35289929,99.56978765
26-07-2024 10:10,41.96466827,46.73124695,46.56959534,98.09413147,8.276410103,8.267074585,15.2283268,103.8455048,34.8,56.5,9.749216301,26.47931471,101.4110006
26-07-2024 11:10,41.96466827,46.73124695,46.56959534,97.84780121,8.880823135,9.333693504,15.37119389,100.5496063,34.8,56,9.749216301,26.47005765,100.3918516
26-07-2024 12:10,37.98396683,46.92250443,45.76161957,95.87154388,8.880823135,9.333693504,15.37119389,101.769043,34.8,56.5,9.749216301,26.13286757,99.39238394
26-07-2024 13:10,37.98396683,46.92250443,45.76161957,97.27548981,8.880823135,9.333693504,15.37119389,101.8296967,34.83,57,9.749216301,26.19960543,100.4481916
26-07-2024 14:10,42.14620972,51.2098732,48.88755035,97.70168304,8.880823135,9.333693504,15.37119389,103.9037399,34.83,56,9.686520376,27.7068753,101.5083892
26-07-2024 15:10,42.14620972,51.2098732,48.88755035,97.90840912,8.880823135,9.333693504,15.37119389,102.7417984,34.83,57,9.749216301,28.04217783,100.9628418
26-07-2024 16:10,40.36523056,48.24201965,47.9136734,96.62297821,8.50554657,8.899827003,14.5410471,101.7139206,34.83,56.5,9.749216301,27.12535016,99.8482754
26-07-2024 17:10,40.36523056,48.24201965,47.9136734,97.0795517,8.50554657,8.899827003,14.5410471,102.0728912,34.83,57.25,9.749216301,26.91393394,101.1684941
26-07-2024 18:10,37.86753845,43.8843689,43.89236069,96.89428711,8.50554657,8.899827003,14.5410471,102.7884598,34.85,56.5,9.686520376,25.10667795,100.2928336
26-07-2024 19:10,37.86753845,43.8843689,43.89236069,92.5614624,8.50554657,8.899827003,14.5410471,99.23628235,34.85,56.5,9.686520376,24.91347742,98.90086486
26-07-2024 20:10,40.79959106,49.47050476,49.59369659,97.49250793,8.50554657,9.507144928,14.69923687,102.1279526,34.85,57.25,9.749216301,27.18230179,100.0578337
26-07-2024 21:10,40.79959106,49.47050476,49.59369659,96.93309784,8.622811317,9.507144928,14.69923687,103.0775909,34.85,58,9.749216301,27.30900256,101.1092567
26-07-2024 22:10,40.58016205,45.2430191,46.19467926,100.7717896,8.622811317,9.507144928,14.69923687,102.1098404,34.85,57.75,9.749216301,26.11171053,100.0743292
26-07-2024 23:10,40.58016205,45.2430191,46.19467926,98.02561188,8.622811317,9.507144928,14.69923687,101.2428741,34.83,58,9.749216301,26.25162126,99.98782627
27-07-2024 00:10,43.97835922,53.11355209,51.75259399,95.26821136,8.622811317,9.507144928,14.69923687,102.3294144,34.85,58.25,9.749216301,28.79267515,99.96393263
27-07-2024 01:10,43.97835922,53.11355209,51.75259399,96.64880371,9.059632301,9.653134346,17.52033806,103.9761353,34.85,58.25,9.686520376,28.67514069,100.6835741
27-07-2024 02:10,40.23202896,48.10504913,48.06900787,95.89536285,9.059632301,9.653134346,17.52033806,100.6507568,34.85,59,9.686520376,26.67815796,99.24215294
27-07-2024 03:10,40.23202896,48.10504913,48.06900787,96.35557556,9.059632301,9.653134346,17.52033806,104.2693863,34.85,58.75,9.686520376,26.76786414,101.0848013
27-07-2024 04:10,39.8796196,46.39948273,44.87482452,100.514183,9.059632301,9.653134346,17.52033806,103.3012924,34.85,59,9.686520376,26.13928058,101.0991323
27-07-2024 05:10,39.8796196,46.39948273,44.87482452,96.39875031,9.059632301,9.653134346,17.52033806,103.1804733,34.85,58.5,9.686520376,26.1590049,100.6359115
27-07-2024 06:10,41.80276871,50.26792145,50.34879303,97.85388184,8.401844978,9.066521645,15.27541161,103.6582336,34.85,59,9.686520376,27.76368377,100.3396082
27-07-2024 07:10,41.80276871,50.26792145,50.34879303,97.13961792,8.401844978,9.066521645,15.27541161,102.5555954,34.85,59.25,9.686520376,27.65243798,100.8558136
27-07-2024 08:10,39.12987518,47.63389969,46.9949379,98.63562012,8.401844978,9.066521645,15.27541161,100.6221619,34.85,59.75,9.749216301,26.26759779,100.5249136
27-07-2024 09:10,39.12987518,47.63389969,46.9949379,96.32155609,8.401844978,9.066521645,15.27541161,103.0834122,34.88,58.75,9.686520376,26.37487673,100.9069939
27-07-2024 10:10,38.86975861,46.96428299,47.75855637,98.92884064,8.401844978,9.066521645,15.27541161,100.7697678,34.88,57.75,9.686520376,26.16662266,100.4994888
27-07-2024 11:10,38.86975861,46.96428299,47.75855637,95.55935669,8.482050896,8.495281219,15.82687759,104.8661957,34.88,60.25,9.749216301,26.25779629,100.8890894
27-07-2024 12:10,42.51887512,49.20720673,48.6094017,97.74932861,8.482050896,8.495281219,15.82687759,103.0267334,34.88,59,9.623824451,27.2945271,101.2818401
27-07-2024 13:10,42.51887512,49.20720673,48.6094017,97.11199188,8.482050896,8.495281219,15.82687759,103.6995773,34.88,59.25,9.686520376,27.14928818,100.9696769
27-07-2024 14:10,41.47032928,50.81855774,46.76605225,99.2168045,8.482050896,8.495281219,15.82687759,102.3434982,34.88,59.25,9.686520376,26.84672681,101.3297725
27-07-2024 15:10,41.47032928,50.81855774,46.76605225,98.73233795,8.482050896,8.495281219,15.82687759,103.4119339,34.88,60,9.686520376,26.83730305,101.1869752
27-07-2024 16:10,43.0450325,50.44232941,47.86478424,97.92893219,8.197559357,8.614954948,15.21359634,102.7458649,34.88,60.25,9.623824451,27.40543799,100.989875
27-07-2024 17:10,43.0450325,50.44232941,47.86478424,95.84129333,8.197559357,8.614954948,15.21359634,101.9419937,34.88,60.25,9.686520376,27.43424024,98.98521471
27-07-2024 18:10,38.0756073,45.27222443,46.71003342,98.63994598,8.197559357,8.614954948,15.21359634,102.9188232,34.88,60,9.623824451,25.97462792,100.6697612
27-07-2024 19:10,38.0756073,45.27222443,46.71003342,97.08004761,8.197559357,8.614954948,15.21359634,103.2062836,34.88,61,9.686520376,26.08962965,100.3344662
27-07-2024 20:10,39.65882111,46.75979614,46.43560028,96.77623749,8.197559357,8.614954948,15.21359634,101.7420425,34.88,60.5,9.623824451,26.38375297,100.2162213
27-07-2024 21:10,39.65882111,46.75979614,46.43560028,97.35128784,7.955227375,8.537485123,15.92534828,102.3126831,34.88,60.5,9.623824451,26.33993463,97.96723892
27-07-2024 22:10,39.43257141,46.40084457,49.41327667,97.61073303,7.955227375,8.537485123,15.92534828,103.3556442,34.88,60.75,9.686520376,26.66625648,101.2168621
27-07-2024 23:10,39.43257141,46.40084457,49.41327667,97.16029358,7.955227375,8.537485123,15.92534828,103.0871811,34.88,61,9.686520376,26.70927093,101.6989829
28-07-2024 00:10,42.76922607,50.43897247,52.01843643,98.94473267,7.955227375,8.537485123,15.92534828,102.074791,34.9,61.75,9.623824451,26.52122817,86.82311793
28-07-2024 01:10,39.97323608,46.58513641,48.69024658,99.0287323,8.439852715,8.612535477,15.34697151,103.2914963,34.9,61.25,9.686520376,26.70040529,98.26157986
28-07-2024 02:10,39.97323608,46.58513641,48.69024658,97.01032257,8.439852715,8.612535477,15.34697151,104.0838013,34.9,61.5,9.686520376,26.75165304,101.3600427
28-07-2024 03:10,38.64824295,48.03401566,46.45513916,96.6363678,8.439852715,8.612535477,15.34697151,101.8242493,34.9,61.25,9.623824451,26.47021901,100.4602173
28-07-2024 04:10,38.64824295,48.03401566,46.45513916,94.48423767,8.439852715,8.612535477,15.34697151,99.44447327,34.9,61.25,9.623824451,26.36059871,98.52652501
28-07-2024 05:10,40.13757324,48.38697052,47.94862747,99.16801453,8.439852715,8.612535477,15.34697151,103.4462891,34.9,62,9.623824451,26.81873607,102.0186115
28-07-2024 06:10,40.13757324,48.38697052,47.94862747,96.4716568,8.645393372,9.467719078,16.92364883,104.00354,34.9,61.25,9.623824451,27.17721017,100.9439109
28-07-2024 07:10,42.25534058,46.65966797,47.40685654,96.11204529,8.645393372,9.467719078,16.92364883,103.4542084,34.9,61.5,9.623824451,27.1137464,100.9923988
28-07-2024 08:10,42.25534058,46.65966797,47.40685654,98.1231842,8.645393372,9.467719078,16.92364883,104.009819,34.9,61.25,9.623824451,26.91283077,100.2526061
28-07-2024 09:10,39.86704254,48.11959457,47.66071701,96.2547226,8.645393372,9.467719078,16.92364883,103.8142776,34.9,60.75,9.561128527,26.79256707,100.6140019
28-07-2024 10:10,39.86704254,48.11959457,47.66071701,97.29763031,8.262428284,8.623853683,15.62376785,99.94145966,34.9,61.5,9.623824451,26.62286186,100.1117839
28-07-2024 11:10,40.42123413,46.11688995,47.3886795,96.74321747,8.262428284,8.623853683,15.62376785,102.773201,34.9,62,9.686520376,26.66857385,101.0167878
28-07-2024 12:10,40.42123413,46.11688995,47.3886795,97.35079956,8.262428284,8.623853683,15.62376785,103.8102951,34.9,63.25,9.623824451,26.72920933,101.361633
28-07-2024 13:10,43.24258041,51.93795776,49.49456024,96.8175354,8.262428284,8.623853683,15.62376785,102.2881317,34.92,61.25,9.623824451,27.96846462,100.7240577
28-07-2024 14:10,43.24258041,51.93795776,49.49456024,97.99742889,8.262428284,8.623853683,15.62376785,101.7385712,34.9,62,9.623824451,27.88629285,100.2702631
28-07-2024 15:10,40.47397232,46.34514236,50.05792999,93.76402283,8.449098587,8.873682976,15.86760807,102.7801437,34.92,62.25,9.686520376,26.80708915,99.58725539
28-07-2024 16:10,40.47397232,46.34514236,50.05792999,96.68773651,8.449098587,8.873682976,15.86760807,104.4411163,34.92,62.25,9.561128527,26.88444555,100.3119244
28-07-2024 17:10,40.93386078,48.63999939,47.34891891,95.39801788,8.449098587,8.873682976,15.86760807,99.60014343,34.9,62,9.686520376,27.07728651,99.2214724
28-07-2024 18:10,40.93386078,48.63999939,47.34891891,96.50146484,8.449098587,8.873682976,15.86760807,103.6261444,34.92,62.25,9.561128527,27.07550405,100.6551352
28-07-2024 19:10,39.04483414,43.66714859,43.40746689,97.33144379,8.449098587,8.873682976,15.86760807,102.7133484,34.92,61.5,9.561128527,25.38879068,100.4795197
28-07-2024 20:10,39.04483414,43.66714859,43.40746689,97.95110321,7.790935516,8.736618996,14.9520998,100.0198135,34.92,62.75,9.686520376,25.26860642,100.3819778
28-07-2024 21:10,41.09276581,48.73141098,49.20821381,95.56109619,7.790935516,8.736618996,14.9520998,101.9615784,34.92,64,9.623824451,27.23866818,98.13694816
28-07-2024 22:10,41.09276581,48.73141098,49.20821381,98.24577332,7.790935516,8.736618996,14.9520998,103.3381805,34.92,62.75,9.623824451,27.24100994,101.4856004
28-07-2024 23:10,41.2417717,47.96961975,48.97556305,95.76118469,7.790935516,8.736618996,14.9520998,102.3323059,34.92,62.25,9.623824451,27.0538789,100.5121682
29-07-2024 00:10,41.2417717,47.96961975,48.97556305,97.87636566,7.790935516,8.736618996,14.9520998,103.2275238,34.92,64,9.686520376,26.99382884,100.9986852
29-07-2024 01:10,41.61574936,48.38643646,49.65560913,97.43735504,7.902159214,8.216356277,15.34337711,100.5312576,34.92,62.75,9.623824451,25.50208585,86.77961466
29-07-2024 02:10,40.79231644,49.52313995,50.56425858,96.72158051,7.902159214,8.216356277,15.34337711,104.3186874,34.92,63,9.623824451,27.55216525,101.7456401
29-07-2024 03:10,40.79231644,49.52313995,50.56425858,97.78833008,7.902159214,8.216356277,15.34337711,103.3445511,34.95,63.25,9.561128527,27.43666956,101.4899309
29-07-2024 04:10,41.65087128,48.58016968,49.24131012,95.98984528,7.902159214,8.216356277,15.34337711,99.91020966,34.92,63,9.623824451,27.10375595,96.55632207
29-07-2024 05:10,41.65087128,48.58016968,49.24131012,99.02918243,7.684248447,8.381820679,14.77814579,103.0992737,34.95,61.75,9.623824451,27.26664732,101.6704025
29-07-2024 06:10,39.81787491,48.86545181,48.45320129,94.51411438,7.684248447,8.381820679,14.77814579,102.9614029,34.95,63.5,9.623824451,26.95638481,100.1364432
29-07-2024 07:10,39.81787491,48.86545181,48.45320129,97.77814484,7.684248447,8.381820679,14.77814579,98.88056183,34.95,61.75,9.561128527,27.05613287,98.92697228
29-07-2024 08:10,41.94133759,46.78450012,46.7682724,97.17671204,7.684248447,8.381820679,14.77814579,101.1495361,34.95,64,9.623824451,26.57354355,100.1331115
29-07-2024 09:10,41.94133759,46.78450012,46.7682724,97.14487457,8.141673088,8.991286278,18.1883316,102.4225159,34.95,63.25,9.623824451,26.69275657,100.8272847
29-07-2024 10:10,40.37622452,48.01472855,47.28858948,98.21585846,8.141673088,8.991286278,18.1883316,102.435257,34.95,64,9.623824451,27.08443385,101.4161108
29-07-2024 11:10,40.37622452,48.01472855,47.28858948,97.17817688,8.141673088,8.991286278,18.1883316,102.7389526,34.95,64,9.561128527,27.00146737,100.1531981
29-07-2024 12:10,40.49462891,44.43740845,46.25932312,95.46039581,8.141673088,8.991286278,18.1883316,103.2054825,34.95,64,9.623824451,26.11008626,100.8257364
29-07-2024 13:10,40.49462891,44.43740845,46.25932312,98.59936523,8.141673088,8.991286278,18.1883316,102.8206024,34.95,64.5,9.561128527,26.24745552,101.1676832
29-07-2024 14:10,42.00473404,47.92193222,49.40726852,97.25166321,7.685809135,8.365056038,15.64953136,102.6563568,34.95,64.5,9.561128527,27.15512514,100.360909
29-07-2024 15:10,42.00473404,47.92193222,49.40726852,96.27636719,7.685809135,8.365056038,15.64953136,99.15359497,34.95,65.5,9.561128527,27.09811036,98.80187686
29-07-2024 16:10,39.4779892,45.94527817,44.71809769,98.13549042,7.685809135,8.365056038,15.64953136,102.1510925,34.95,64,9.623824451,25.75998869,100.1455893
29-07-2024 17:10,39.4779892,45.94527817,44.71809769,96.8743515,7.685809135,8.365056038,15.64953136,101.3034744,34.95,65,9.561128527,25.50461016,100.4217983
29-07-2024 18:10,40.63157272,45.32314682,46.01910782,98.36193085,7.685809135,8.365056038,15.64953136,104.1197586,34.95,63.75,9.561128527,25.81484287,101.4735821
29-07-2024 19:10,40.63157272,45.32314682,46.01910782,97.94805908,7.733862877,7.91453886,16.4817276,103.7281799,34.95,65,9.623824451,25.8771244,101.4379864
29-07-2024 20:10,38.83728409,44.25053406,44.70648193,96.74302673,7.733862877,7.91453886,16.4817276,102.1434021,34.97,64,9.561128527,23.54731414,86.82337463
29-07-2024 21:10,42.33605194,48.08995438,47.63315582,95.01016235,7.733862877,7.91453886,16.4817276,101.4932632,34.97,64.5,9.561128527,27.2023977,99.09331402
29-07-2024 22:10,42.33605194,48.08995438,47.63315582,98.2794342,7.733862877,7.91453886,16.4817276,102.5207901,34.97,64.5,9.561128527,27.05912714,101.5762206
29-07-2024 23:10,43.0776825,48.12691498,47.73450851,97.43907928,8.041030884,8.523771286,16.74453354,102.6237793,34.97,65,9.561128527,27.21291993,101.8364296
30-07-2024 00:10,43.0776825,48.12691498,47.73450851,97.20507813,8.041030884,8.523771286,16.74453354,100.225029,34.97,65.5,9.561128527,25.68126892,86.02910438
30-07-2024 01:10,39.81489182,47.3337059,45.20734787,98.51219177,8.041030884,8.523771286,16.74453354,102.5678101,34.97,64,9.561128527,26.14635287,101.1656329
30-07-2024 02:10,39.81489182,47.3337059,45.20734787,97.29292297,8.041030884,8.523771286,16.74453354,102.2842255,34.97,63.75,9.561128527,26.15645102,100.3031727
30-07-2024 03:10,42.28025436,49.17005157,47.44529343,96.40953064,8.041030884,8.523771286,16.74453354,103.5796585,34.97,65,9.561128527,27.12511408,100.288951
30-07-2024 04:10,42.28025436,49.17005157,47.44529343,98.35879517,7.375443459,8.267812729,15.29495049,102.2828369,34.97,65,9.561128527,26.97538683,100.7715934
30-07-2024 05:10,42.50810623,49.30169296,48.49282074,98.58583832,7.375443459,8.267812729,15.29495049,104.6584702,34.97,66,9.561128527,27.22157216,101.842084
30-07-2024 06:10,42.50810623,49.30169296,48.49282074,96.80900574,7.375443459,8.267812729,15.29495049,102.4835739,34.97,64.5,9.561128527,27.19783086,100.585453
30-07-2024 07:10,39.82055664,46.048069,44.95915604,96.41707611,7.375443459,8.267812729,15.29495049,101.6250687,34.97,64.5,9.561128527,25.76176032,100.665366
30-07-2024 08:10,39.82055664,46.048069,44.95915604,97.66129303,7.33023262,8.149950027,16.22443581,103.1497726,35,65.5,9.623824451,25.78798229,100.1192338
30-07-2024 09:10,40.16069031,45.51857376,46.9919281,95.99262238,7.33023262,8.149950027,16.22443581,103.2677155,35,66.5,9.561128527,26.15032086,100.310821
30-07-2024 10:10,40.16069031,45.51857376,46.9919281,97.2953186,7.33023262,8.149950027,16.22443581,104.0419693,35,65,9.623824451,26.07650521,100.7914391
30-07-2024 11:10,39.96786499,46.25353241,48.71768188,98.970047,7.33023262,8.149950027,16.22443581,102.1253967,35,66,9.561128527,26.37233704,100.838725
30-07-2024 12:10,39.96786499,46.25353241,48.71768188,95.83908844,7.33023262,8.149950027,16.22443581,103.9306641,35,65.5,9.561128527,26.46545901,100.7489966
30-07-2024 13:10,40.78006363,47.5919838,45.45556259,93.22625732,6.974448204,8.006551743,15.98870659,104.1753845,35,65.5,9.561128527,26.26656942,99.75562579
30-07-2024 14:10,40.78006363,47.5919838,45.45556259,98.09242249,6.974448204,8.006551743,15.98870659,103.980011,35,65,9.561128527,26.13072983,99.86720069
30-07-2024 15:10,42.4373703,48.049366,47.0802002,97.10018158,6.974448204,8.006551743,15.98870659,104.9540558,35.04,66.5,9.561128527,26.8818312,97.56178684
